dt,home_loc_nm,age_cd,sex_cd,h0_mov_dist,h1_mov_dist,h0_max_h_dist,h1_max_h_dist
20220314,경상북도,\N,\N,22323,9086,10994,5232
20220314,경상남도,\N,\N,21680,8873,9999,4751
20220314,경기도,\N,\N,21604,7849,10303,4536
20220314,강원도,\N,\N,21121,7875,12017,5419
20220314,\N,0,\N,3674,3552,1938,2278
20220314,\N,10,\N,7973,4166,5472,2885
20220314,\N,20,\N,17522,8060,11770,6008
20220314,\N,30,\N,21845,9106,10860,5507
20220314,\N,40,\N,25015,9005,11321,4989
20220314,\N,50,\N,27401,10192,12449,5531
20220314,\N,60,\N,22677,8011,10630,4341
20220314,\N,70,\N,12209,3914,6011,2200
20220314,\N,\N,1,27090,9431,12784,5433
20220314,\N,\N,2,13841,6430,7549,3918
20220314,\N,\N,\N,20537,7947,10194,4684
20220321,충청북도,\N,\N,22753,9742,10619,5659
20220321,충청남도,\N,\N,23729,10146,11207,5987
20220321,제주특별자치도,\N,\N,24482,10092,17022,7856
20220321,전라북도,\N,\N,23622,9723,10872,5440
20220321,전라남도,\N,\N,23338,9840,11826,5893
20220321,인천광역시,\N,\N,20700,8120,10001,4662
20220321,울산광역시,\N,\N,19912,9855,9372,5382
20220321,세종특별자치시,\N,\N,23966,10819,12399,6762
20220321,서울특별시,\N,\N,18303,7621,9491,4725
20220321,부산광역시,\N,\N,19528,8413,9618,4830
20220321,대전광역시,\N,\N,20580,9059,10249,5462
20220321,대구광역시,\N,\N,20922,9411,9401,4867
20220321,광주광역시,\N,\N,21261,9336,10057,5149
20220321,경상북도,\N,\N,23189,10249,10924,5718
20220321,경상남도,\N,\N,22514,9927,10165,5183
20220321,경기도,\N,\N,22267,8796,10562,5075
20220321,강원도,\N,\N,21876,9069,11988,5952
20220321,\N,0,\N,3928,4387,2019,2753
20220321,\N,10,\N,8325,4760,4901,3169
20220321,\N,20,\N,18301,9029,11555,6519
20220321,\N,30,\N,22564,10297,11172,6179
20220321,\N,40,\N,25818,10055,11649,5522
20220321,\N,50,\N,28296,11320,12823,6101
20220321,\N,60,\N,23569,8963,10955,4809
20220321,\N,70,\N,12788,4495,6199,2463
20220321,\N,\N,1,27979,10431,12979,5926
20220321,\N,\N,2,14448,7371,7684,4422
20220321,\N,\N,\N,21284,8917,10359,5182
20220328,충청북도,\N,\N,23291,11481,10864,6548
20220328,충청남도,\N,\N,24431,11896,11575,6942
20220328,제주특별자치도,\N,\N,26117,11728,18568,9383
20220328,전라북도,\N,\N,24154,11636,11051,6254
20220328,전라남도,\N,\N,24124,11897,12062,6692
20220328,인천광역시,\N,\N,21423,9570,10296,5545
20220328,울산광역시,\N,\N,20777,11306,9734,6096
20220328,세종특별자치시,\N,\N,24695,12930,12720,8035
20220328,서울특별시,\N,\N,19211,9016,10016,5599
20220328,부산광역시,\N,\N,20260,9946,9868,5523
20220328,대전광역시,\N,\N,21079,10966,10414,6377
20220328,대구광역시,\N,\N,21681,11017,9650,5549
20220328,광주광역시,\N,\N,22027,12043,10282,6267
20220328,경상북도,\N,\N,23961,11949,11309,6494
20220328,경상남도,\N,\N,23336,11576,10381,5831
20220328,경기도,\N,\N,23088,10378,10976,5997
20220328,강원도,\N,\N,22464,10534,12206,6628
20220328,\N,0,\N,4404,5972,2345,3753
20220328,\N,10,\N,8666,5661,4937,3629
20220328,\N,20,\N,19141,10335,11856,7210
20220328,\N,30,\N,23570,12166,11739,7253
20220328,\N,40,\N,26604,11937,12004,6552
20220328,\N,50,\N,29185,13217,13206,7062
20220328,\N,60,\N,24570,10782,11480,5711
20220328,\N,70,\N,13629,5699,6679,3025
20220328,\N,\N,1,28646,12100,13227,6789
20220328,\N,\N,2,15374,8956,8180,5270
20220328,\N,\N,\N,22078,10544,10729,6038
20220404,충청북도,\N,\N,24335,12588,11262,6996
20220404,충청남도,\N,\N,25202,13094,11930,7445
20220404,제주특별자치도,\N,\N,27241,11945,20034,9789
20220404,전라북도,\N,\N,25207,12589,11519,6659
20220404,전라남도,\N,\N,24981,12369,12351,7045
20220404,인천광역시,\N,\N,22187,10421,10830,5971
20220404,울산광역시,\N,\N,21762,11647,10393,6411
20220404,세종특별자치시,\N,\N,25823,14149,13213,8481
20220404,서울특별시,\N,\N,20167,9749,10685,5947
20220404,부산광역시,\N,\N,21043,10208,10373,5826
20220404,대전광역시,\N,\N,22173,11718,10854,6662
20220404,대구광역시,\N,\N,22370,11301,10037,5828
20220404,광주광역시,\N,\N,23011,12205,10693,6497
20220404,경상북도,\N,\N,24916,12513,11704,6819
20220404,경상남도,\N,\N,24038,11808,10786,6123
20220404,경기도,\N,\N,24000,11344,11591,6481
20220404,강원도,\N,\N,23341,11805,12609,7269
20220404,\N,0,\N,4539,7798,2511,4885
20220404,\N,10,\N,8820,5979,4937,3783
20220404,\N,20,\N,19804,10831,12382,7459
20220404,\N,30,\N,24515,13032,12390,7790
20220404,\N,40,\N,27572,12676,12566,6955
20220404,\N,50,\N,30259,13972,13833,7442
20220404,\N,60,\N,25889,11614,12208,6138
20220404,\N,70,\N,14681,6425,7257,3415
20220404,\N,\N,1,29496,12818,13738,7166
20220404,\N,\N,2,16308,9683,8744,5677
20220404,\N,\N,\N,22973,11267,11268,6430
20220411,충청북도,\N,\N,24603,12134,11380,6813
20220411,충청남도,\N,\N,25706,12459,12065,7108
20220411,제주특별자치도,\N,\N,27422,11938,20494,9734
20220411,전라북도,\N,\N,25384,11975,11562,6403
20220411,전라남도,\N,\N,25185,12317,12523,7098
20220411,인천광역시,\N,\N,22788,10167,10993,5815
20220411,울산광역시,\N,\N,21609,11546,10383,6432
20220411,세종특별자치시,\N,\N,26283,13253,13402,8117
20220411,서울특별시,\N,\N,20587,9515,10744,5862
20220411,부산광역시,\N,\N,20926,9922,10400,5675
20220411,대전광역시,\N,\N,22247,11236,10872,6512
20220411,대구광역시,\N,\N,22329,11029,10070,5711
20220411,광주광역시,\N,\N,23215,11814,10745,6324
20220411,경상북도,\N,\N,24771,12143,11695,6656
20220411,경상남도,\N,\N,24145,11734,10847,6108
20220411,경기도,\N,\N,24589,11025,11734,6335
20220411,강원도,\N,\N,23906,11220,12961,6935
20220411,\N,0,\N,5080,6809,2827,4428
20220411,\N,10,\N,8878,5191,4767,3241
20220411,\N,20,\N,20000,10182,12280,7113
20220411,\N,30,\N,25207,12830,12724,7780
20220411,\N,40,\N,28204,12457,12815,6896
20220411,\N,50,\N,30571,13802,13937,7400
20220411,\N,60,\N,25968,11520,12247,6117
20220411,\N,70,\N,14648,6257,7287,3349
20220411,\N,\N,1,29904,12551,13852,7049
20220411,\N,\N,2,16553,9335,8832,5527
20220411,\N,\N,\N,23300,10960,11368,6296
20220418,충청북도,\N,\N,25451,12285,11643,6970
20220418,충청남도,\N,\N,26350,12449,12288,7200
20220418,제주특별자치도,\N,\N,28650,11627,20216,9579
20220418,전라북도,\N,\N,26256,12100,11850,6551
20220418,전라남도,\N,\N,26327,12400,12992,7283
20220418,인천광역시,\N,\N,23355,10187,11264,5897
20220418,울산광역시,\N,\N,22456,11641,10698,6480
20220418,세종특별자치시,\N,\N,27136,13322,13670,8153
20220418,서울특별시,\N,\N,21232,9583,11123,5920
20220418,부산광역시,\N,\N,21603,10068,10654,5806
20220418,대전광역시,\N,\N,23111,11359,11374,6662
20220418,대구광역시,\N,\N,23095,11114,10391,5799
20220418,광주광역시,\N,\N,23671,11787,11109,6475
20220418,경상북도,\N,\N,25656,12251,11982,6792
20220418,경상남도,\N,\N,24923,11841,11144,6244
20220418,경기도,\N,\N,25236,11056,12067,6406
20220418,강원도,\N,\N,24634,11324,13096,7050
20220418,\N,0,\N,5366,6758,3034,4439
20220418,\N,10,\N,8928,5000,4671,3231
20220418,\N,20,\N,20283,10209,12227,7131
20220418,\N,30,\N,25862,12758,12975,7766
20220418,\N,40,\N,28977,12445,13161,6944
20220418,\N,50,\N,31502,13988,14379,7587
20220418,\N,60,\N,27054,11798,12841,6350
20220418,\N,70,\N,15642,6414,7875,3505
20220418,\N,\N,1,30754,12619,14186,7134
20220418,\N,\N,2,17140,9397,9134,5629
20220418,\N,\N,\N,24016,11024,11686,6389
20220425,충청북도,\N,\N,25578,12815,11804,7357
20220425,충청남도,\N,\N,26509,13076,12327,7660
20220425,제주특별자치도,\N,\N,27836,11926,21034,10029
20220425,전라북도,\N,\N,26137,12372,11962,6787
20220425,전라남도,\N,\N,25828,12631,12892,7412
20220425,인천광역시,\N,\N,23447,10486,11338,6080
20220425,울산광역시,\N,\N,22268,12001,10713,6759
20220425,세종특별자치시,\N,\N,27405,14484,13864,9009
20220425,서울특별시,\N,\N,21441,9971,11169,6208
20220425,부산광역시,\N,\N,21277,10567,10558,6155
20220425,대전광역시,\N,\N,23060,11990,11339,7176
20220425,대구광역시,\N,\N,22712,11469,10264,6036
20220425,광주광역시,\N,\N,23234,11989,11001,6652
20220425,경상북도,\N,\N,25573,12661,12049,7131
20220425,경상남도,\N,\N,24792,12476,11183,6631
20220425,경기도,\N,\N,25456,11533,12141,6730
20220425,강원도,\N,\N,25009,11704,13399,7453
20220425,\N,0,\N,5522,7063,3168,4713
20220425,\N,10,\N,9870,6942,5156,4601
20220425,\N,20,\N,20909,10818,12564,7716
20220425,\N,30,\N,25827,12823,12923,7796
20220425,\N,40,\N,28791,13032,13078,7372
20220425,\N,50,\N,31250,14161,14304,7674
20220425,\N,60,\N,26842,11901,12795,6380
20220425,\N,70,\N,15664,6544,8043,3592
20220425,\N,\N,1,30630,12983,14163,7416
20220425,\N,\N,2,17319,9909,9256,5981
20220425,\N,\N,\N,24042,11462,11734,6706
20220502,충청북도,\N,\N,22105,20628,10920,12085
20220502,충청남도,\N,\N,23190,21740,11893,13392
20220502,제주특별자치도,\N,\N,23521,19353,17888,16631
20220502,전라북도,\N,\N,22858,21039,11101,11721
20220502,전라남도,\N,\N,22719,21530,12076,12979
20220502,인천광역시,\N,\N,20234,17546,10598,10919
20220502,울산광역시,\N,\N,20312,21355,10810,12722
20220502,세종특별자치시,\N,\N,24775,26065,14259,17347
20220502,서울특별시,\N,\N,18748,17271,11024,11881
20220502,부산광역시,\N,\N,18507,17093,9792,10246
20220502,대전광역시,\N,\N,20331,20254,10824,12398
20220502,대구광역시,\N,\N,19839,19096,9436,10164
20220502,광주광역시,\N,\N,20640,21268,10517,12060
20220502,경상북도,\N,\N,22395,21169,11214,12057
20220502,경상남도,\N,\N,21601,20586,10303,11126
20220502,경기도,\N,\N,22039,19471,11761,12378
20220502,강원도,\N,\N,21567,19299,12124,12510
20220502,\N,0,\N,8029,16907,7107,13034
20220502,\N,10,\N,11578,16246,7716,11617
20220502,\N,20,\N,18388,17434,11901,12864
20220502,\N,30,\N,22524,21547,12628,14020
20220502,\N,40,\N,25324,23202,13151,14365
20220502,\N,50,\N,26240,22404,12517,12397
20220502,\N,60,\N,22192,17794,10691,9663
20220502,\N,70,\N,13023,10576,6647,5904
20220502,\N,\N,1,26042,21222,12962,12740
20220502,\N,\N,2,15769,17416,9364,11210
20220502,\N,\N,\N,20957,19338,11181,11983
20220509,충청북도,\N,\N,26304,13103,12176,7415
20220509,충청남도,\N,\N,27566,13306,12915,7696
20220509,제주특별자치도,\N,\N,28624,12019,20595,9967
20220509,전라북도,\N,\N,27365,12804,12631,6984
20220509,전라남도,\N,\N,27116,12990,13955,7617
20220509,인천광역시,\N,\N,24330,10788,11706,6226
20220509,울산광역시,\N,\N,23353,12401,11278,6867
20220509,세종특별자치시,\N,\N,28297,14399,14488,8883
20220509,서울특별시,\N,\N,22351,10169,11692,6251
20220509,부산광역시,\N,\N,22356,10758,11122,6202
20220509,대전광역시,\N,\N,23939,12153,11740,7126
20220509,대구광역시,\N,\N,23843,11966,10791,6277
20220509,광주광역시,\N,\N,24447,12272,11531,6774
20220509,경상북도,\N,\N,26594,13193,12563,7287
20220509,경상남도,\N,\N,25820,12627,11765,6668
20220509,경기도,\N,\N,26161,11613,12445,6679
20220509,강원도,\N,\N,25933,12293,13914,7665
20220509,\N,0,\N,5534,6784,3116,4435
20220509,\N,10,\N,10819,6910,5629,4346
20220509,\N,20,\N,22017,11210,13376,7848
20220509,\N,30,\N,26571,12944,13306,7872
20220509,\N,40,\N,29772,12975,13636,7265
20220509,\N,50,\N,32133,14435,14667,7766
20220509,\N,60,\N,27823,12479,13212,6634
20220509,\N,70,\N,16637,7061,8464,3834
20220509,\N,\N,1,31717,13264,14735,7473
20220509,\N,\N,2,18079,10096,9628,6033
20220509,\N,\N,\N,24967,11696,12207,6761
20220516,충청북도,\N,\N,27874,13220,12677,7547
20220516,충청남도,\N,\N,28588,13205,13263,7712
20220516,제주특별자치도,\N,\N,33166,12504,22449,10030
20220516,전라북도,\N,\N,28679,12957,12947,7088
20220516,전라남도,\N,\N,29673,13370,14591,7805
20220516,인천광역시,\N,\N,25588,10751,12294,6178
20220516,울산광역시,\N,\N,26020,12620,12142,7021
20220516,세종특별자치시,\N,\N,29915,14499,15095,9046
20220516,서울특별시,\N,\N,23450,10166,12118,6232
20220516,부산광역시,\N,\N,25098,10857,12164,6264
20220516,대전광역시,\N,\N,25213,12091,12342,7102
20220516,대구광역시,\N,\N,25710,11990,11467,6318
20220516,광주광역시,\N,\N,27189,12446,12621,6897
20220516,경상북도,\N,\N,28397,13161,13182,7330
20220516,경상남도,\N,\N,28225,12854,12684,6824
20220516,경기도,\N,\N,27392,11682,13051,6765
20220516,강원도,\N,\N,27424,12363,14784,7859
20220516,\N,0,\N,5956,6920,3358,4553
20220516,\N,10,\N,11541,6797,5822,4263
20220516,\N,20,\N,23742,11365,13853,7923
20220516,\N,30,\N,28808,13204,14300,8048
20220516,\N,40,\N,31895,13167,14511,7424
20220516,\N,50,\N,34070,14553,15502,7878
20220516,\N,60,\N,29103,12375,13726,6591
20220516,\N,70,\N,17272,6868,8699,3733
20220516,\N,\N,1,33534,13367,15447,7579
20220516,\N,\N,2,19495,10136,10201,6055
20220516,\N,\N,\N,26585,11768,12850,6824
20220523,충청북도,\N,\N,26969,12942,12452,7422
20220523,충청남도,\N,\N,27367,12945,12877,7573
20220523,제주특별자치도,\N,\N,29747,11842,21346,10221
20220523,전라북도,\N,\N,27384,12699,12548,7020
20220523,전라남도,\N,\N,27412,12874,13635,7568
20220523,인천광역시,\N,\N,24115,10565,11621,6078
20220523,울산광역시,\N,\N,23532,12308,11218,6857
20220523,세종특별자치시,\N,\N,28662,14344,14745,8990
20220523,서울특별시,\N,\N,22100,9965,11518,6124
20220523,부산광역시,\N,\N,22619,10507,11199,6103
20220523,대전광역시,\N,\N,24102,11879,11945,7045
20220523,대구광역시,\N,\N,24027,11667,10866,6184
20220523,광주광역시,\N,\N,24667,12132,11646,6815
20220523,경상북도,\N,\N,26902,12885,12669,7198
20220523,경상남도,\N,\N,26110,12381,11843,6595
20220523,경기도,\N,\N,26166,11504,12497,6661
20220523,강원도,\N,\N,26609,12284,14536,7825
20220523,\N,0,\N,5719,6900,3332,4625
20220523,\N,10,\N,10486,6501,5474,4132
20220523,\N,20,\N,21800,10941,12972,7624
20220523,\N,30,\N,26853,13012,13527,7981
20220523,\N,40,\N,29955,13001,13778,7375
20220523,\N,50,\N,32213,14196,14738,7686
20220523,\N,60,\N,27917,12106,13209,6475
20220523,\N,70,\N,16948,6771,8598,3746
20220523,\N,\N,1,31763,13118,14769,7456
20220523,\N,\N,2,18189,9875,9644,5941
20220523,\N,\N,\N,25046,11513,12232,6706
20220530,충청북도,\N,\N,21767,18665,10317,11301
20220530,충청남도,\N,\N,22718,18998,10987,11912
20220530,제주특별자치도,\N,\N,26248,17997,18719,16120
20220530,전라북도,\N,\N,22244,18242,10391,10749
20220530,전라남도,\N,\N,22252,18099,11462,11918
20220530,인천광역시,\N,\N,19777,16324,9739,10473
20220530,울산광역시,\N,\N,19260,17843,9553,11405
20220530,세종특별자치시,\N,\N,23992,21109,12962,14417
20220530,서울특별시,\N,\N,18105,15475,9918,10765
20220530,부산광역시,\N,\N,18342,14996,9220,9669
20220530,대전광역시,\N,\N,19637,17255,9904,10974
20220530,대구광역시,\N,\N,19467,16658,8913,9434
20220530,광주광역시,\N,\N,20149,17818,9711,11053
20220530,경상북도,\N,\N,22172,18511,10645,11110
20220530,경상남도,\N,\N,21273,17476,9787,10208
20220530,경기도,\N,\N,21469,17671,10698,11391
20220530,강원도,\N,\N,21666,17394,11800,11683
20220530,\N,0,\N,5949,11711,4596,9989
20220530,\N,10,\N,9166,10230,5184,7650
20220530,\N,20,\N,18268,15107,11194,11625
20220530,\N,30,\N,22355,19359,11942,13312
20220530,\N,40,\N,24717,20064,11936,12824
20220530,\N,50,\N,25978,21096,11956,12214
20220530,\N,60,\N,22278,17751,10512,10182
20220530,\N,70,\N,13388,9741,6737,5675
20220530,\N,\N,1,25845,19215,12270,11871
20220530,\N,\N,2,15067,14988,8365,10125
20220530,\N,\N,\N,20509,17123,10337,11007
20220606,강원도,\N,\N,20601,16869,11080,10688
20220606,경기도,\N,\N,20516,16506,9884,9774
20220606,경상남도,\N,\N,20165,17999,9145,9661
20220606,경상북도,\N,\N,20755,18453,9888,10383
20220606,광주광역시,\N,\N,18948,17804,8953,9988
20220606,대구광역시,\N,\N,18563,16555,8467,8861
20220606,대전광역시,\N,\N,18657,16809,9188,9905
20220606,부산광역시,\N,\N,17400,15147,8696,8883
20220606,서울특별시,\N,\N,17385,14568,9166,9229
20220606,세종특별자치시,\N,\N,22347,20052,11479,12522
20220606,울산광역시,\N,\N,18172,17630,8831,10152
20220606,인천광역시,\N,\N,18843,15381,9157,9066
20220606,전라남도,\N,\N,20892,19001,10571,11257
20220606,전라북도,\N,\N,20772,18185,9611,10002
20220606,제주특별자치도,\N,\N,26889,19912,18037,15646
20220606,충청남도,\N,\N,21421,18714,10025,10871
20220606,충청북도,\N,\N,20527,18105,9470,10338
20220613,강원도,\N,\N,25758,12064,13884,7563
20220613,경기도,\N,\N,25726,11401,12462,6636
20220613,경상남도,\N,\N,25302,12613,11618,6699
20220613,경상북도,\N,\N,26042,13288,12574,7468
20220613,광주광역시,\N,\N,24015,12382,11478,6927
20220613,대구광역시,\N,\N,23107,11789,10581,6235
20220613,대전광역시,\N,\N,23296,11927,11591,7068
20220613,부산광역시,\N,\N,21724,10514,10886,6081
20220613,서울특별시,\N,\N,21843,9922,11494,6167
20220613,세종특별자치시,\N,\N,28039,14191,14553,8905
20220613,울산광역시,\N,\N,22557,12289,10917,6843
20220613,인천광역시,\N,\N,23831,10529,11649,6155
20220613,전라남도,\N,\N,26581,13124,13557,7895
20220613,전라북도,\N,\N,26537,12670,12366,7076
20220613,제주특별자치도,\N,\N,29637,12715,21914,11038
20220613,충청남도,\N,\N,26936,13118,12729,7703
20220613,충청북도,\N,\N,25856,12930,12089,7482
20220606,\N,\N,\N,19516,16612,9594,9808
20220613,\N,\N,\N,24464,11542,12105,6758
20220606,\N,\N,1,24729,18797,11576,10770
20220606,\N,\N,2,14207,14387,7576,8829
20220613,\N,\N,1,30980,13186,14581,7529
20220613,\N,\N,2,17831,9868,9583,5973
20220606,\N,0,\N,4524,11090,2805,7688
20220606,\N,10,\N,7832,9092,4068,5814
20220606,\N,20,\N,16713,14846,9976,10453
20220606,\N,30,\N,21153,18727,10771,11752
20220606,\N,40,\N,23577,18895,10959,10927
20220606,\N,50,\N,25143,20648,11581,11325
20220606,\N,60,\N,21842,17858,10416,9710
20220606,\N,70,\N,13066,10023,6610,5551
20220613,\N,0,\N,5768,6844,3552,4683
20220613,\N,10,\N,9440,5746,5022,3758
20220613,\N,20,\N,21137,10969,12810,7860
20220613,\N,30,\N,26566,13122,13597,8140
20220613,\N,40,\N,29555,13005,13783,7383
20220613,\N,50,\N,31658,14509,14666,7842
20220613,\N,60,\N,27288,12369,13045,6611
20220613,\N,70,\N,16290,6745,8291,3674
20220620,강원도,\N,\N,26152,11627,14557,7609
20220620,경기도,\N,\N,25535,11015,12349,6426
20220620,경상남도,\N,\N,25513,11814,11798,6482
20220620,경상북도,\N,\N,26926,12733,13332,7458
20220620,광주광역시,\N,\N,24183,11511,11992,6744
20220620,대구광역시,\N,\N,23623,11307,10965,6093
20220620,대전광역시,\N,\N,24082,11416,12588,7130
20220620,부산광역시,\N,\N,22048,9949,11251,6021
20220620,서울특별시,\N,\N,21816,9686,11644,6097
20220620,세종특별자치시,\N,\N,28628,13469,15531,8775
20220620,울산광역시,\N,\N,23060,11701,11239,6693
20220620,인천광역시,\N,\N,23518,10088,11496,5871
20220620,전라남도,\N,\N,26986,12389,14293,7861
20220620,전라북도,\N,\N,26806,12103,13058,7057
20220620,제주특별자치도,\N,\N,29307,11972,23718,11137
20220620,충청남도,\N,\N,27268,12654,13310,7628
20220620,충청북도,\N,\N,26264,12459,12809,7404
20220627,강원도,\N,\N,24460,11618,14078,7450
20220627,경기도,\N,\N,24024,10886,11921,6353
20220627,경상남도,\N,\N,24662,12253,11659,6665
20220627,경상북도,\N,\N,26296,12478,13033,7164
20220627,광주광역시,\N,\N,23603,11465,11875,6588
20220627,대구광역시,\N,\N,23053,11205,10798,6029
20220627,대전광역시,\N,\N,23173,11418,12124,6981
20220627,부산광역시,\N,\N,21237,10176,11002,6037
20220627,서울특별시,\N,\N,20412,9460,11264,5957
20220627,세종특별자치시,\N,\N,27971,13984,14816,8984
20220627,울산광역시,\N,\N,22037,11527,10913,6548
20220627,인천광역시,\N,\N,22000,9881,10944,5683
20220627,전라남도,\N,\N,26305,12445,13894,7596
20220627,전라북도,\N,\N,26152,11985,12594,6816
20220627,제주특별자치도,\N,\N,29005,11699,22101,10039
20220627,충청남도,\N,\N,26305,12644,12880,7500
20220627,충청북도,\N,\N,25151,12297,12157,7143
20220620,\N,0,\N,5689,6404,3515,4380
20220620,\N,10,\N,9543,5331,6465,4015
20220620,\N,20,\N,22601,11352,15366,8889
20220620,\N,30,\N,26703,12613,13520,7849
20220620,\N,40,\N,29652,12261,13660,6950
20220620,\N,50,\N,31750,13868,14468,7513
20220620,\N,60,\N,26919,11745,12623,6229
20220620,\N,70,\N,15699,6365,7881,3446
20220627,\N,0,\N,5527,6399,3375,4298
20220627,\N,10,\N,9213,5976,6764,4176
20220627,\N,20,\N,21820,11128,16162,8535
20220627,\N,30,\N,25790,12586,12957,7691
20220627,\N,40,\N,28385,12468,13021,7044
20220627,\N,50,\N,30145,13608,13723,7346
20220627,\N,60,\N,25319,11343,11849,6016
20220627,\N,70,\N,14530,6009,7342,3234
20220620,\N,\N,1,31299,12682,14897,7398
20220620,\N,\N,2,17767,9442,9811,5861
20220627,\N,\N,1,29922,12645,14430,7319
20220627,\N,\N,2,16839,9323,9498,5698
20220620,\N,\N,\N,24595,11077,12377,6637
20220627,\N,\N,\N,23441,10999,11987,6516
20220704,\N,\N,1,30390,12958,14360,7480
20220704,\N,\N,2,16874,9613,9192,5851
20220704,\N,\N,\N,23696,11301,11801,6673
20220704,강원도,\N,\N,25012,11693,13552,7375
20220704,경기도,\N,\N,24672,11266,11847,6583
20220704,경상남도,\N,\N,24704,12154,11506,6561
20220704,경상북도,\N,\N,25872,12928,12502,7304
20220704,광주광역시,\N,\N,23180,11845,11357,6719
20220704,대구광역시,\N,\N,22781,11641,10638,6278
20220704,대전광역시,\N,\N,23065,11627,11679,7006
20220704,부산광역시,\N,\N,21299,10099,10887,5949
20220704,서울특별시,\N,\N,20953,9859,11180,6230
20220704,세종특별자치시,\N,\N,27590,14024,14291,8924
20220704,울산광역시,\N,\N,21943,11727,10724,6681
20220704,인천광역시,\N,\N,22651,10237,11003,5964
20220704,전라남도,\N,\N,25814,12609,13420,7657
20220704,전라북도,\N,\N,25857,12368,12216,6913
20220704,제주특별자치도,\N,\N,28191,12160,21942,10371
20220704,충청남도,\N,\N,26487,12940,12568,7575
20220704,충청북도,\N,\N,25370,12716,11885,7282
20220704,\N,0,\N,5372,7022,3259,4747
20220704,\N,10,\N,9680,7209,6068,4673
20220704,\N,20,\N,21447,11300,15051,8474
20220704,\N,30,\N,25944,12664,12964,7819
20220704,\N,40,\N,28870,12856,13224,7365
20220704,\N,50,\N,30580,13708,13752,7400
20220704,\N,60,\N,25699,11445,11799,6031
20220704,\N,70,\N,14546,6306,7102,3392
